latitude,longitude,historic,start_date,ref:mhs,wikidata,name,mhs:inscription_date,wikipedia
47.743068,-1.180011,,,PA49000005,Q3388294,Ancien pigeonnier seigneurial,1996-07-04 ,fr:Pigeonnier de Pouancé
47.347172,-0.290376,place_of_worship,christian,PA00109263,Q3581024,,,fr:Église Saint-Barnabé de Saint-Georges-des-Sept-Voies
47.211034,0.057479,,18C,PA00109216,Q3325863,Moulin à vent de la Tranchée,1978-03-30 ,fr:Moulin à vent de la Tranchée
47.5865,0.14,archaeological_site,megalith,PA00109051,Q22962214,Menhir et dolmen dits L'Aurière,1983-07-01 ,fr:Menhir et dolmen de l'Aurière
47.26176,-0.07942,place_of_worship,christian,PA00109315,Q22962255,Église Saint-Nicolas,1968-09-20 ,
47.469885,-0.473802,castle,18C,PA00109254,Q2970226,Château de Pignerolles,1961-02-01 ,fr:Château de Pignerolle
47.4637,-0.5187,castle,manor,PA00108937,Q22962203,Manoir de Villechien,1987-02-10 ,
47.667237,-0.255389,castle,manor,PA00109093,Q3286288,Manoir de Serrain,1985-12-19 ,fr:Manoir de Serrain
47.585825,-0.100486,castle,16C,PA00109275,Q2970620,Château de Sancé,,fr:Château de Sancé
47.678532,-0.848629,castle,17C,PA00109025,Q2971279,Château de la Lorie,,fr:Château de la Lorie
47.1981,-0.928897,castle,manor,PA00109137,Q3286315,Manoir de la Chaperonnière,1978-12-29 ,fr:Manoir de la Chaperonnière
47.247304,-0.27707,,16C,PA00109077,Q2943305,Caves dites des Mousseaux,1969-10-09 ,fr:Caves des Mousseaux
47.398427,-0.448723,,15C,PA49000011,Q3258014,Logis de la Gachetière,1997-09-25 ,fr:Logis de la Gachetière
47.457682,-0.129462,,16C,PA00108992,Q3258012,Logis de la Cuche,1987-11-12 ,fr:Logis de la Cuche
47.203206,-0.192872,monastery,12C,PA00109058,Q3402971,Prieuré de Breuil-Bellay (ancien),1963-10-14 ,fr:Prieuré de Breuil-Bellay
47.547016,-0.347536,archaeological_site,megalith,PA00109066,Q3034140,Dolmen,1984-02-12 ,fr:Dolmen de la Pidoucière
47.399526,-0.339509,castle,manor,PA00109291,Q3286171,Manoir de Chauvigné,1984-12-28 ,fr:Manoir de Chauvigné
47.031918,-1.092196,,19C,PA49000090,Q22979487,"Colonne commémorative, située à l'intersection de deux routes départementales",2012-07-05 ,
47.129662,-0.939074,,19C,PA00108972,Q3325703,Moulin des Landes,1975-06-24 ,fr:Moulin des Landes
47.690696,-0.810537,castle,manor,PA00109434,Q3286400,Manoir du Hardas,,fr:Manoir du Hardas
47.515384,-0.426369,castle,17C,PA00109228,Q2971142,Château de la Berthière,1980-01-15 ,fr:Château de la Berthière
47.4705,-0.5548,place_of_worship,christian,PA00108866,Q1191209,Cathédrale Saint-Maurice,1862 ,fr:Cathédrale Saint-Maurice d'Angers
47.47205,-0.5967,yes,17C,PA00108867,Q22962121,Chapelle de la Barre,1930-06-07 ,
47.4785,-0.5631,monastery,monastery,PA00108938,Q3001765,Monastère des Bénédictines du Calvaire,1964-02-14 ,fr:Couvent des bénédictines du Calvaire d'Angers
47.296499,-0.324109,place_of_worship,christian,PA00109157,Q3583110,,1984-12-28 ,fr:Église Saint-Maurice de Louerre
47.338932,-0.718372,,18C,PA00109036,Q3325883,Moulins à vent d'Ardenay,1976-05-27 ,fr:Moulins à vent d'Ardenay
47.543808,-0.105354,building,16C,PA00109447,Q3145576,Hôtel particulier (hôtel Mabille-Duchêne),1992-05-21 ,fr:Hôtel Mabille-Duchêne
47.2145,0.0653,building,,PA00109214,Q22962247,,1926-01-16 ,
47.4698,-0.5545,,15C,PA00108894,Q3145985,Ancien hôtel de Thévalle,,fr:Hôtel de Thévalle
47.6775,-0.4633,,12C,PA00109100,Q15953175,Ancien prieuré de Port-l'Abbé,,fr:Prieuré de Port-l'Abbé
47.554591,-0.910419,castle,manor,PA00108944,Q3286337,Manoir de la Gâchetière,1981-03-02 ,fr:Manoir de la Gâchetière
47.719756,-0.394392,monastery,13C,PA00109441,Q3402992,Prieuré de Juigné (ancien),1991-07-12 ,fr:Prieuré de Juigné
47.378701,-0.663934,,,PA00109350,Q3325869,Moulin à vent du Fresne (ou de la Petite Roche),1975-11-21 ,fr:Moulin à vent du Fresne
47.740718,-1.176141,tower,yes,PA00109239,Q2375847,Tour de l'Horloge dite Porte Angevine,1929-03-25 ,fr:Fortifications de Pouancé
47.25807,-0.07675,building,16C,PA00109339,Q22962292,,1926-06-16 ,
47.228632,-0.275456,castle,16C,PA00109159,Q2971794,Château du Pont-de-Varenne,1973-12-20 ,fr:Château du Pont-de-Varenne
47.196267,-0.300853,castle,18C,PA00109087,Q2970715,Château de Soulanger ou château des Basses-Minières,,fr:Château de Soulanger
47.389703,-0.426241,,18C,PA00109300,Q3325866,Moulin à vent des Quatre Croix,1977-03-28 ,fr:Moulin à vent des Quatre Croix
47.235451,-0.487894,castle,15C,PA00109173,Q2971525,Château des Noyers,1996-10-22 ,fr:Château des Noyers
47.2216,-0.1715,archaeological_site,megalith,PA00109392,Q3387405,Dolmen dit La Pierre couverte de Mousseau,1984-05-29 ,fr:Pierre couverte de Mousseau
47.650624,-0.197808,,19C,PA00135551,Q2925627,Briqueterie Le Croc,1995-04-11 ,fr:Briqueterie Le Croc
47.4721,-0.5493,building,19C,PA00108900,Q3145835,,1977-12-21 ,fr:Hôtel de Flore
47.726775,-0.460385,castle,manor,PA00108997,Q3286324,"Manoir de la Coutardière, ancien château",2004-02-23 ,fr:Manoir de la Coutardière
47.685143,-0.871949,building,15C,PA00109353,Q22962299,,1931-04-17 ,
47.722773,-0.617681,place_of_worship,christian,PA00109170,Q3584211,,1971-06-09 ,fr:Église Saint-Pontien de Marigné
47.711732,-0.704488,castle,16C,PA00109280,Q2971760,Château de Percher,,fr:Château du Percher
47.25916,-0.07329,,19C,PA00109326,Q22962263,Hotel du Commandement (ancien),1969-07-11 ,
47.42407,-0.154683,castle,17C,PA00108990,Q2968906,Château de Chavigné,1986-01-17 ,fr:Château de Chavigné
47.200743,-0.374544,castle,manor,PA00109267,Q3286172,Manoir de Châtelaison,1987-06-15 ,fr:Manoir de Châtelaison
47.382217,-0.094253,castle,,PA00109153,Q2971249,Château de la Girottière (ancien),1926-06-16 ,fr:Château de la Girottière
47.339572,-1.273771,,13C,PA00109020,Q3325732,Moulins pendus dits péage fortifié,1975-05-12 ,fr:Moulin pendu de Champtoceaux
47.586155,0.198918,,16C,PA49000001,Q3257991,Logis de Lizardière,1996-02-15 ,fr:Logis de Lizardière
47.564207,-0.509604,,12C,PA00108989,Q3469940,Ancienne salle seigneuriale dite Le Palais,,fr:Salle seigneuriale de Briollay
47.6745,-0.7849,castle,15C,PA00108858,Q2970524,Château de Saint-Hénis,1998-07-15 ,fr:Château de Saint-Hénis
47.54173,0.047,castle,19C,PA00135545,Q2969671,Château de Launay-Baffert,1995-05-19 ,fr:Château de Launay-Baffert
47.133808,-0.150724,city_gate,,PA00109206,Q3398935,Porte de Ville dite Porte Nouvelle,1922-06-17 ,fr:Porte Nouvelle
47.675105,-0.883037,place_of_worship,christian,PA49000093,Q15958189,Église paroissiale,2014-02-06 ,fr:Église Sainte-Gemmes de Sainte-Gemmes-d'Andigné
47.2213,0.0373,castle,manor,PA00109387,Q3286367,Manoir de la Vignole,1968-09-20 ,fr:Manoir de la Vignole
47.741389,-1.175,castle,14C,PA00109238,Q2675627,Château (ruines),1926-07-07 ,fr:Château médiéval de Pouancé
47.753568,-0.844477,archaeological_site,megalith,PA00109427,Q3034086,Dolmen de la Petifaie,1990-05-30 ,fr:Dolmen de la Petifaie
47.25827,-0.07194,tower,yes,PA00109345,Q22962298,Tour Papegault,1965-03-22 ,
47.13888,-0.58034,castle,16C,PA00109406,Q2971670,Château du Coudray-Montbault,,fr:Château du Coudray-Montbault
47.157754,-1.053961,wayside_cross,15C,PA00109410,Q3003535,Croix stationale,1968-10-29 ,fr:Croix de cimetière de Villedieu-la-Blouère
47.321385,-0.186274,castle,manor,PA00109383,Q2371290,Manoir de la Cour Condé,,fr:Manoir de la Cour Condé
47.182,0.05,building,16C,PA00109113,Q22962240,,1975-05-12 ,
47.2244,0.0245,,18C,PA00109388,Q3325873,Moulin à vent du Val Hulin,1963-05-27 ,fr:Moulin à vent du Val Hulin
47.4757,-0.5627,building,17C,PA00108904,Q22962138,,1986-04-17 ,
47.472,-0.5508,building,17C,PA00108885,Q22962126,Hôtel de Condé,1983-12-31 ,
47.22041,-0.05704,,17C,PA49000014,Q3257999,Logis de Varrains,1997-09-02 ,fr:Logis de Varrains
47.137596,-0.892034,place_of_worship,christian,PA00109178,Q3583241,,1973-12-19 ,fr:Église Saint-Michel du May-sur-Èvre
47.177863,0.055168,yes,16C,PA00109110,Q2956589,Chapelle Notre-Dame de Pitié,1965-09-08 ,fr:Chapelle Notre-Dame-de-Pitié de Fontevraud-l'Abbaye
47.104974,-0.050099,archaeological_site,megalith,PA00109099,Q3034121,Dolmen dit Les Dormans,1983-10-20 ,fr:Dolmen des Dormans
47.751584,-0.431104,place_of_worship,christian,PA00109043,Q3581855,,1926-07-17 ,fr:Église Saint-Jacques de Chemiré-sur-Sarthe
47.21273,-0.59551,castle,,PA00109394,Q2969328,Château de Gonnord (restes),1926-06-06 ,fr:Château de Gonnord
47.396101,-0.297658,yes,,PA00109288,Q2956877,Chapelle Saint-Jean,1962-08-08 ,fr:Chapelle Saint-Jean de Saint-Rémy-la-Varenne
47.445352,-0.902258,castle,18C,PA00109015,Q2968459,Château de Beauchesne,1977-11-21 ,fr:Château de Beauchesne
47.129071,-0.155203,monastery,convent,PA00109196,Q3001659,Couvent des Augustins (ancien),,fr:Couvent des Augustins de Montreuil-Bellay
47.221,0.0385,,18C,PA00109390,Q3373089,Pavillon de la Vignole,1975-05-05 ,fr:Pavillon de la Vignole
47.374135,-0.62901,castle,16C,PA49000040,Q2969789,Château de Mantelon,2003-10-02 ,fr:Château de Mantelon
47.476,-0.5462,monastery,abbey,PA00108863,Q2820446,Abbaye Saint-Serge (ancienne),,fr:Abbaye Saint-Serge d'Angers
47.477,-0.5641,monastery,convent,PA00108875,Q3001774,Couvent du Carmel,1963-02-18 ,fr:Couvent du Carmel d'Angers
47.554468,-0.237386,castle,15C,PA49000073,Q2969421,,2008-04-14 ,fr:Château de Jarzé
47.593141,-0.306952,citywalls,,PA00109169,Q3079724,"Remparts de terre, dénommés Fossés des Romains",1987-03-31 ,fr:Fossés des Romains
47.359405,-0.39959,,16C,PA49000062,Q3258006,Logis de la Bluttière,2006-09-11 ,fr:Logis de la Bluttière
47.117475,-0.135732,archaeological_site,megalith,PA00109201,Q3305892,Menhir dit de l'Accomodement,1967-07-06 ,fr:Menhir de l'Accomodement
47.362654,-1.013473,yes,19C,PA49000081,Q2956534,Chapelle Cathelineau,2010-10-19 ,fr:Chapelle Cathelineau
47.382882,-0.659979,castle,manor,PA00109349,Q3286382,Manoir des Lauriers,1974-08-28 ,fr:Manoir des Lauriers
47.389712,-0.426233,,,PA00109299,Q3113664,Moulin à vent dit Le Grand Moulin,1977-03-28 ,fr:Grand Moulin de Saint-Saturnin-sur-Loire
47.76095,-0.486966,archaeological_site,megalith,PA00109186,Q3034084,Dolmen de la Maison des Fées,1911-04-04 ,fr:Dolmen de la Maison des Fées
47.12968,-0.16988,archaeological_site,megalith,PA00109118,Q3305954,Menhir dit du Grésil ou de la Gazelle,1967-07-06 ,fr:Menhir du Grésil
47.4749,-0.5614,building,,PA00108915,Q22962161,,1925-04-24 ,
47.2097,-0.0322,,19C,PA49000083,Q22979481,Le clos de vigne dénommé le  Clos Cristal ,2011-03-22 ,
47.4429,-0.5395,castle,18C,PA00108872,Q22962124,Château d'Orgemont,,
47.4925,-0.5767,,20C,PA49000042,Q2990151,Bâtiment de la Compagnie française d'Aviation,2004-02-23 ,fr:Compagnie française d'aviation
47.359133,-0.586985,castle,18C,PA00109074,Q2970719,Château de Souvigné,1976-08-20 ,fr:Château de Souvigné
47.54158,-0.10594,building,17C,PA00109438,Q22962303,Hôtel particulier,1991-12-12 ,
47.730682,-0.760868,farm,17C,PA00109190,Q3068916,Ferme de la Motte-Mulon,1926-09-20 ,fr:Ferme de la Motte-Mulon
47.13877,-0.20645,place_of_worship,christian,PA49000070,Q3584147,Église Saint-Pierre,2007-08-07 ,fr:Église Saint-Pierre de Vaudelnay
47.25843,-0.07469,building,,PA00109336,Q22962288,,1928-09-08 ,
47.4761,-0.547,,19C,PA49000025,Q2820446,"Ancien grand séminaire Saint-Serge, aujourd'hui lycée Joachim-du-Bellay",2000-07-17 ,fr:Lycée Joachim-du-Bellay
47.4709,-0.5579,building,15C,PA00108903,Q22962137,,1961-06-10 ,
47.46862,-0.036864,,15C,PA00135549,Q3258000,Logis de Vendanger,1995-05-19 ,fr:Logis de Vendanger
47.527902,0.096796,castle,manor,PA00109081,Q3286228,Manoir de Launay-le-Jeune,1980-12-31 ,fr:Manoir de Launay-le-Jeune
47.4748,-0.561,building,16C,PA00108913,Q22962146,,1968-07-15 ,
47.181369,0.051283,,12C,PA00109109,Q283254,"Ancienne abbaye royale de Fontevraud, actuellement centre culturel de l'Ouest",,fr:Abbaye de Fontevraud
47.233116,-0.483286,archaeological_site,megalith,PA00109174,Q3305901,Menhir,1982-12-06 ,fr:Menhir de la Grouas
47.758267,-0.493421,place_of_worship,christian,PA00109187,Q3583302,,1984-09-13 ,fr:Église Saint-Mélaine de Miré
47.4741,-0.5478,building,16C,PA49000033,Q3145792,Hôtel de Charnières-Louet,2001-10-12 ,fr:Hôtel de Charnières
47.438832,-0.588804,castle,manor,PA00109261,Q3286149,Manoir de Belligan,1988-06-06 ,fr:Manoir de Belligan
47.133173,-0.153906,place_of_worship,christian,PA00109197,Q3584004,Église paroissiale (ancienne chapelle du château),1907-07-13 ,fr:Église Saint-Pierre de Montreuil-Bellay
47.08918,-1.134377,,19C,PA00109191,Q3325885,Moulins à vent,1976-01-02 ,fr:Moulins à vent des Grands Jardins
47.675589,-0.889599,castle,18C,PA49000036,Q2971191,Château de la Chetardière,2002-09-19 ,fr:Château de la Chetardière
47.368166,-0.821308,yes,11C,PA49000074,Q2956760,Chapelle de Chateaupanne,2008-04-14 ,fr:Chapelle Saint-Aubin de Châteaupanne
47.678825,-0.685253,,16C,PA49000050,Q3325796,Moulin à eau dit de la Chaussée ou du grand Chenillé,2005-09-05 ,fr:Moulin à eau de la Chaussée
47.569041,-0.621289,,18C,PA49000035,Q3325793,Petit moulin à eau de Sautret,2002-09-19 ,fr:Moulin à eau de Sautret
47.4713,-0.5579,building,16C,PA00108911,Q22962145,Maison canoniale de Cunault (ancienne),,
47.642666,-0.500973,castle,18C,PA00109144,Q2971204,Château de la Cour de Cellières,,fr:Château de la Cour de Cellières
47.730192,-0.383808,,16C,PA00109218,Q3258002,Logis de l'Asnerie,1984-12-21 ,fr:Logis de l'Asnerie
47.18883,-0.038184,castle,manor,PA49000045,Q3286308,Manoir de la Bouchardière,2005-04-25 ,fr:Manoir de la Bouchardière
47.33454,-0.05527,castle,19C,PA49000007,Q2971477,Château des Coutures,1996-11-15 ,fr:Château des Coutures
47.26088,-0.08584,,18C,PA00109304,Q15953490,"Ecole de Cavalerie de Saumur, quartier Chardonnet",,fr:École de cavalerie de Saumur (caserne)
47.095407,-0.141267,archaeological_site,megalith,PA00108946,Q3034151,Dolmen du Griffier,1984-01-23 ,fr:Dolmen du Griffier
47.224064,-1.020881,archaeological_site,megalith,PA00109428,Q3305857,Menhir de Bréau,1990-06-15 ,fr:Menhir de Bréau
47.415059,-0.744551,castle,,PA00109270,Q2032139,Château de Serrant,1948-09-29 ,fr:Château de Serrant
47.375475,-0.124412,castle,manor,PA00109156,Q3286333,Manoir de la Grand'Maison,1971-10-27 ,fr:Manoir de la Grand'Maison
47.4741,-0.5594,,15C,PA00109432,Q3001040,Ensemble appelé la Cour des Tourelles,1991-04-18 ,fr:Cour des Tourelles d'Angers
47.175158,-0.191041,,12C,PA00109055,Q2820504,Ancienne abbaye d'Asnières,1909-02-10 ,fr:Abbaye d'Asnière
47.40427,0.08031,castle,15C,PA49000032,Q2971443,Château de la Ville-au-Fourrier,2001-12-03 ,fr:Château de la Ville-au-Fourrier
47.194816,-0.118463,place_of_worship,christian,PA00109067,Q3580762,Église Notre-Dame,1968-09-20 ,fr:Église Notre-Dame du Coudray-Macouard
47.2605,-0.102,archaeological_site,megalith,PA00109313,Q3034137,Dolmen du Bois-Briand,1914-04-18 ,fr:Dolmen du Bois-Briand
47.436595,-0.234479,monastery,14C,PA00108964,Q3402956,Prieuré d'Avrillé (ancien),,fr:Prieuré d'Avrillé
47.443414,-0.428832,castle,18C,PA00108984,Q2970106,Château de Narcé (ancien),1975-06-17 ,fr:Château de Narcé
47.3173,-0.4117,monastery,16C,PA00108855,Q3402898,Prieuré Saint-Aubin (ancien),1957-06-20 ,fr:Prieuré Saint-Aubin
47.580246,-0.327589,place_of_worship,christian,PA00109166,Q3582560,,1972-10-26 ,fr:Église Saint-Martin-de-Tours de Marcé
47.612246,-0.594608,castle,15C,PA00109102,Q2970042,Château de Montriou,1964-01-10 ,fr:Château de Montriou
47.132659,-0.157334,monastery,12C,PA00109208,Q3403089,Prieuré des Nobis (ancien),,fr:Prieuré des Nobis
47.286274,-0.52881,,18C,PA00109101,Q3325861,Moulin à vent de la Pinsonnerie,1978-05-22 ,fr:Moulin à vent de la Pinsonnerie
47.47108,-0.554,building,15C,PA00108929,Q22962194,,1962-02-14 ,
47.666637,-0.656029,catholic,17C,PA00109014,Q3402337,,1984-09-13 ,fr:Presbytère de Champteussé-sur-Baconne
47.6731,-0.635,castle,,PA49000086,Q15944399,Château de Vernée,,fr:Château de Verney
47.25492,0.05017,,19C,PA00109397,Q3097935,Gare,1984-12-28 ,fr:Gare de Varennes-sur-Loire
47.213822,-0.075166,castle,17C,PA00109004,Q2968812,,1968-06-26 ,fr:Château de Chacé
47.379783,-0.608577,catholic,18C,PA00109076,Q3402342,,1968-02-08 ,fr:Presbytère de Denée
47.25876,-0.07479,place_of_worship,christian,PA00109321,Q3584108,Église Saint-Pierre,1862 ,fr:Église Saint-Pierre-du-Marais de Saumur
47.232912,-0.485255,stone,grooves,PA00109175,Q3394286,Polissoir,1982-12-06 ,fr:Polissoir de la Grouas
47.4769,-0.5764,yes,19C,PA00109446,Q2957491,Chapelle funéraire de la famille Thouin,1992-04-08 ,fr:Chapelle funéraire de la famille Thouin
47.496872,-0.479504,castle,17C,PA00109301,Q2968368,Château d'Echarbot,1981-12-24 ,fr:Château d'Écharbot
47.462868,-0.461608,castle,18C,PA49000041,Q2971804,Château du Périneau-Verrières,2003-10-13 ,fr:Château du Périneau-Verrières
47.4717,-0.5475,building,19C,PA00108895,Q22962130,Hôtel Tissier de la Motte,1975-10-29 ,
47.408022,-0.30957,building,15C,PA00109282,Q3279418,Maison dite de L'Ecce Homo,1971-07-06 ,fr:Maison de L'Ecce Homo
47.215321,-0.579865,,,PA00109395,Q3325870,Moulin à vent du Gué-Robert,1975-06-10 ,fr:Moulin à vent du Gué-Robert
47.25825,-0.07347,building,16C,PA00109330,Q22962266,Maison dite des Anges,1926-06-18 ,
47.4749,-0.5615,building,,PA00108917,Q22962183,,1963-02-22 ,
47.1405,-0.31308,castle,18C,PA00109453,Q2968373,Château d'Echuilly,1992-09-23 ,fr:Château d'Échuilly
47.4697,-0.5494,building,20C,PA49000016,Q3279099,Maison Bleue,1998-03-05 ,fr:Maison bleue (Angers)
47.264167,-0.342778,castle,13C,PA00108856,Q2971258,Château de la Grézille (ancien),,fr:Château de la Grézille
47.52631,-0.09881,,13C,PA00109405,Q3286173,Logis de Clairefontaine,1984-12-28 ,fr:Manoir de Clairefontaine
47.693602,-0.753704,castle,19C,PA00109279,Q2969108,Château de Danne,1980-06-11 ,fr:Château de Danne
47.379658,-0.596008,,17C,PA00135547,Q2971327,Domaine de la Noue (également sur commune de Mozé-sur-Louet),1995-02-16 ,fr:Château de la Noue
47.4751,-0.5622,building,14C,PA00108923,Q22962186,,1963-11-04 ,
47.24543,-0.09832,archaeological_site,megalith,PA00109314,Q22962253,Dolmen dit La Petite Pierre Couverte,1889 ,
47.162579,-1.050952,wayside_cross,15C,PA00109409,Q3003425,Croix de carrefour,1968-10-29 ,fr:Croix de carrefour de Villedieu-la-Blouère
47.588018,-0.314239,castle,manor,PA00109168,Q3286387,Manoir du Bois-de-l'Humeau,1979-03-21 ,fr:Manoir du Bois-de-l'Humeau
47.628138,-0.713297,place_of_worship,christian,PA00109148,Q3583052,Église Saint-Martin (ancienne),,fr:Église Saint-Martin du Lion-d'Angers
47.219794,-0.362082,castle,15C,PA00125643,Q2969844,Château de Maurepart,,fr:Château de Maurepart
47.434256,-0.589249,yes, 4C,PA00109262,Q3556387,Vestiges archéologiques gallo-romains,1975-11-04 ,fr:Vestiges archéologiques gallo-romains de Sainte-Gemmes-sur-Loire
47.411634,-0.783031,,16C,PA49000006,Q2971173,Domaine de la Bénaudière,1996-12-04 ,fr:Château de la Bénaudière
47.784882,-0.514528,castle,15C,PA00109185,Q2970930,Château de Vaux,1977-06-06 ,fr:Château de Vaux (Miré)
47.268747,-0.489108,,19C,PA00109371,Q3325688,Moulin de la Montagne,1980-07-30 ,fr:Moulin de la Montagne
47.3746,-0.8289,,19C,PA00109193,Q18214378,Sites chaufourniers de la Maison-Blanche et de Châteaupanne,1987-04-07 ,
47.332604,-0.693005,,15C,PA00109035,Q3258005,Logis de la Basse-Guerche (ancien),1947-09-29 ,fr:Logis de la Basse-Guerche
47.670528,-0.244226,,15C,PA00109091,Q2967840,Château-Bosset ou château Bocé,,fr:Château Bosset
47.476408,-0.78917,castle,15C,PA00108969,Q2969639,Château de Landeronde,,fr:Château de Landeronde
47.4813,-0.567,yes,12C,PA00109445,Q3271952,Chapelle Saint-Lazare (ancienne),1992-05-13 ,fr:Léproserie Saint-Lazare d'Angers
47.25686,-0.07777,tower,yes,PA00109343,Q22962296,Tour du Bourg,1972-06-28 ,
47.362721,-1.02153,yes,,PA00109259,Q2957484,Chapelle du cimetière,1862 ,fr:Chapelle du cimetière de Saint-Florent-le-Vieil
47.337559,-0.232727,,,PA00109126,Q3346700,Nymphée gallo-romain (restes),1983-10-20 ,fr:Nymphée gallo-romain
47.472,-0.552,building,15C,PA00108892,Q2403516,Hôtel Pincé,1875 ,fr:Logis Pincé
47.4721,-0.5493,building,19C,PA00108901,Q22962135,,1978-07-27 ,fr:Hôtel de Flore
47.5069,-0.587,castle,17C,PA00108953,Q2900792,Château de la Perrière,,fr:Château de la Perrière
47.374658,-0.828808,,19C,PA49000044,Q3314853,Ancienne mine de charbon de la Tranchée,2004-03-01 ,fr:Mine de charbon de la Tranchée
