latitude,longitude,historic,start_date,ref:mhs,wikidata,name,heritage,mhs:inscription_date,wikipedia
48.17883,0.12569,yes,,PA00109948,Q22962850,Chapelle Saint-Julien,3,1976-05-25 ,
47.83981,-0.33639,tower,yes,PA00109926,Q2401718,Tour des remparts (ancienne),3,1970-02-09 ,fr:Tour des remparts (Sablé-sur-Sarthe)
47.71097,0.50858,,C20,PA72000022,Q15953243,Restaurant scolaire,3,2002-09-19 ,fr:Restaurant scolaire de Marçon
48.00572,0.19422,,,PA00109857,Q22962664,Sol de maison à maison,3,1945-04-06 ,
47.69722,0.55972,castle,C16,PA00109876,Q15947842,Château de la Marcellière,3,1985-12-19 ,fr:Château de la Marcellière
48.01031,0.19892,,,PA00109856,Q22962653,Sol de maison à maison,3,1945-04-06 ,
47.76964,0.38653,archaeological_site,megalith,PA00109681,Q3305957,Menhir,3,1984-11-13 ,fr:Menhir du Perray
48.06417,0.03139,castle,C17,PA00110002,Q15944411,Château d'Eporcé,3,1989-12-14 ,fr:Château d'Eporcé
47.83972,0.20444,castle,manor,PA00109952,Q22962853,Manoir de la Poissonnière,2,1977-11-09 ,
47.90333,0.575,place_of_worship,christian,PA00109980,Q22962866,,3,1969-12-03 ,
47.78556,-0.32056,monastery,abbey,PA00109913,Q2820794,"Abbaye des Prémontrés (ancienne) , actuellement château du Perray-Neuf",,,fr:Abbaye du Perray-Neuf
47.88944,-0.23389,,C19,PA00109664,Q3558119,Vieux Pont sur la Vègre,3,1984-10-08 ,fr:Vieux pont sur la Vègre (Asnières-sur-Vègre)
48.18528,0.65389,,C16,PA00109753,Q15950337,Halles (anciennes),3,1973-12-05 ,fr:Halles de La Ferté-Bernard
47.96694,-0.14083,,C17,PA00109937,Q3258015,Logis de la Maçonnière,3,1988-09-19 ,fr:Logis de la Maçonnière
48.23583,0.49,place_of_worship,christian,PA00109890,Q18400132,,2,1911-02-11 ,fr:Église Saint-Jouin-de-Marnes de Nogent-le-Bernard
48.22139,0.5925,place_of_worship,christian,PA00109704,Q22962531,,3,1927-02-22 ,
47.69528,0.41958,,C17,PA00109709,Q3257970,Logis Graslin (ancien),3,1971-02-18 ,fr:Logis Graslin
48.0075,0.19603,,,PA00109869,Q22962745,Sol de maison à maison,3,1945-04-06 ,
47.65583,0.32139,castle,C18,PA00125655,Q2971761,Château du Petit-Perray,3,1993-04-28 ,fr:Château du Petit-Perray
48.24458,0.12194,,,PA00109774,Q22962561,Edifice gallo-romain heptagonal,2,1988-12-08 ,
48.23389,0.15639,place_of_worship,christian,PA00109989,Q18729148,,2,1840 ,
47.86417,0.46861,castle,C18,PA00109770,Q2969750,Château de Lucé,3,1998-03-03 ,fr:Château de Lucé
48.00889,0.19764,building,C16,PA00109841,Q22962602,Maison de la Reine-Bérangère,2,1913-11-17 ,fr:Musée de la Reine Bérengère
47.63667,0.25347,archaeological_site,megalith,PA00109941,Q3033984,Dolmen d'Amnon,2,1976-05-21 ,fr:Dolmen d'Amenon
48.38139,0.15167,,C18,PA00109959,Q22962855,Domaine de Courtilloles,3,1964-04-28 ,
48.08111,-0.04028,place_of_worship,christian,PA00109889,Q3582296,,2,1894-08-01 ,fr:Église Saint-Laurent de Neuvy-en-Champagne
48.00861,0.19583,,,PA00109872,Q22962747,Sol de maison à maison,3,1945-04-06 ,
47.76778,-0.16167,place_of_worship,christian,PA72000033,Q3584184,Église paroissiale Saint-Pierre,3,2007-09-13 ,fr:Église Saint-Pierre du Bailleul
47.96278,-0.06472,place_of_worship,christian,PA00109983,Q3584143,Église Saint-Pierre,2,1932-04-19 ,fr:Église Saint-Pierre de Vallon-sur-Gée
48.11417,0.01153,castle,manor,PA00109742,Q22962547,Manoir (ancien),3,1944-02-24 ,
47.97333,-0.07528,castle,manor,PA00109984,Q3286406,Manoir Le Petit Béru,,,fr:Manoir du Petit-Béru
47.9375,-0.0175,castle,C16,PA00109712,Q15944414,Château de Bellefille,3,1973-04-11 ,fr:Château de Bellefille
48.02806,0.125,castle,C16,PA00109979,Q15944419,Château de la Groirie,3,1974-05-03 ,fr:Château de la Groirie
47.72881,0.57389,place_of_worship,christian,PA72000035,Q3584655,Église Saint-Vincent,3,2007-10-08 ,fr:Église Saint-Vincent de La Chartre-sur-le-Loir
48.40389,0.32528,place_of_worship,christian,PA00109657,Q20924780,Église d'Aillières,3,1927-05-19 ,fr:Église Saint-Denis d'Aillières
47.99186,0.6325,castle,manor,PA72000031,Q22998580,Manoir de la Cour,3,2005-08-26 ,
47.815,0.56167,place_of_worship,christian,PA72000019,Q3580548,Église Notre-Dame,3,2002-02-04 ,fr:Église Notre-Dame de Courdemanche
48.12278,0.80778,,C17,PA00109997,Q22962879,Logis de la Pinellière,3,1989-07-24 ,
48.35167,0.37361,place_of_worship,christian,PA00109794,Q22962565,Église Notre-Dame,2,1911-01-19 ,
48.00683,0.19472,,,PA00109863,Q22962729,Sol de maison à maison,3,1945-04-06 ,
48.15056,0.04306,castle,C12,PA00135560,Q22994849,Château du Vieux-Lavardin,3,1995-02-28 ,
47.70028,-0.07167,building,C18,PA00109760,Q3145520,Hôtel Huger de Vernelles (ancien),2,1987-03-13 ,fr:Hôtel Huger de Vernelles
48.19278,0.68333,place_of_worship,christian,PA00109720,Q22962539,,3,1926-02-16 ,fr:Église Saint-Symphorien de Cherreau
48.00694,0.19472,building,C18,PA00109821,Q22962579,Hôtel Nepveu de Rouillon,2,1946-12-02 ,
48.18667,0.65111,city_gate,,PA00109757,Q15953098,Porte (ancienne),2,1875 ,fr:Porte Saint-Julien (La Ferté-Bernard)
47.95069,-0.01847,place_of_worship,christian,PA00109715,Q3580462,Église d'Athenay,3,1988-06-20 ,fr:Église Notre-Dame d'Athenay
47.918869,-0.265566,building,C16,PA00109909,Q22962786,,3,1928-02-17 ,
47.89042,0.60931,place_of_worship,christian,PA00109951,Q22962852,,3,1926-02-16 ,
48.10167,0.36806,castle,,PA00125654,Q2970186,Château de Passay,3,1993-07-12 ,fr:Château de Passay
48.19958,0.50208,place_of_worship,christian,PA00109940,Q22962833,Église paroissiale Saint-Georges,2,1994-07-18 ,
47.79972,-0.3025,place_of_worship,christian,PA00109731,Q3581947,,3,1973-12-20 ,fr:Église Saint-Jean-Baptiste de Courtillers
47.703818,0.075992,building,C16,PA00109784,Q22962564,,3,1926-05-21 ,
47.97444,0.34972,castle,C15,PA00109701,Q22962526,Château de la Buzardière,3,1928-04-13 ,
47.73833,0.40472,castle,manor,PA00109680,Q3286327,Manoir de la Faverie,3,1926-01-06 ,fr:Manoir de la Faverie
48.4025,0.10208,building,C18,PA72000007,Q22998567,Maison au cabinet peint,3,1997-11-14 ,
47.78417,-0.01722,place_of_worship,christian,PA00109729,Q3582080,,3,1929-04-10 ,fr:Église Saint-Jean de Courcelles-la-Forêt
48.39,0.26167,monastery,abbey,PA00109888,Q285090,Abbaye de Perseigne,3,1932-10-04 ,fr:Abbaye de Perseigne
48.01361,0.27167,place_of_worship,christian,PA00109993,Q15953656,,3,1926-12-09 ,fr:Église Saint-Germain d'Yvré-l'Évêque
48.02542,0.37319,castle,C15,PA72000017,Q22998572,Château de Saint-Mars,3,2001-07-09 ,
47.70028,-0.07278,,C19,PA00109759,Q3126100,Halle-Mairie,3,1987-03-20 ,fr:Halle de la Flèche
47.89917,-0.23972,castle,manor,PA72000001,Q3286373,Manoir des Claies,3,1996-05-23 ,fr:Manoir des Claies
47.66375,0.47236,monastery,C13,PA00109739,Q15953168,Prieuré (ancien),3,1984-12-28 ,fr:Prieuré de Dissay-sous-Courcillon
47.71222,0.04778,place_of_worship,christian,PA00109783,Q3580639,Église de Pringé,2,1975-03-24 ,fr:Église Notre-Dame-de-l'Assomption de Pringé
47.66333,0.23611,,C 4,PA00109667,Q3485389,Théâtre gallo-romain de Cherré,2,1982-07-27 ,fr:Site archéologique de Cherré
47.70028,-0.07583,,C17,PA00109763,,"Ancien collège des Jésuites, actuellement Prytanée national militaire",,,fr:Prytanée national militaire
48.23167,0.03667,place_of_worship,christian,PA00109936,Q15953626,,2,1912-12-11 ,fr:Église Saint-Christophe de Saint-Christophe-du-Jambet
47.88722,0.73917,place_of_worship,christian,PA00109943,Q22962842,,3,1927-12-22 ,
48.27389,0.38972,place_of_worship,christian,PA72000023,Q22998576,Église Saint-Pierre-et-Saint-Paul,3,2002-02-04 ,
47.69861,0.42583,castle,manor,PA00109710,Q3286268,Manoir de Riablay,3,1966-07-21 ,fr:Manoir de Riablay
47.76036,-0.25083,castle,manor,PA00109703,Q3286372,Manoir d'Aligné (ancien),3,1927-01-06 ,fr:Manoir des Alignés
48.20889,0.11917,castle,manor,PA00109878,Q22962751,Manoir de la Bussonnière,3,1981-03-02 ,
47.98194,0.60306,place_of_worship,christian,PA00109725,Q22962541,Église des Loges,3,1952-01-10 ,
48.35028,0.37,marketplace,yes,PA00109796,Q22962566,Halle aux grains,3,1973-12-05 ,
48.2275,0.67556,place_of_worship,christian,PA00109673,Q22962478,Église paroissiale Saint-Pierre,2,1989-06-12 ,fr:Église Saint-Pierre (Avezé)
48.1875,0.64125,place_of_worship,christian,PA00109752,Q16008494,Église Saint-Antoine-de-Rochefort,3,1986-12-01 ,fr:Église Saint-Antoine-de-Rochefort de La Ferté-Bernard
48.23208,0.14861,castle,manor,PA72000011,Q22998569,Manoir de Mirebeau,3,1998-03-09 ,
47.85528,-0.10972,farm,C16,PA00109892,Q13517710,Ferme dite de la Petite-Voisine,3,1984-12-05 ,fr:Ferme de la Petite-Voisine
47.90278,-0.35056,place_of_worship,christian,PA00109669,Q3583737,Église Saint-Pierre,3,1978-08-23 ,fr:Église Saint-Pierre d'Auvers-le-Hamon
47.93611,0.36694,,,PA00109902,Q22962772,,,,
48.01194,0.26611,wayside_cross,C16,PA00109992,Q15948454,Croix dite de Boëssé,3,1966-07-20 ,fr:Croix de Boëssé
48.34817,0.08456,catholic,C15,PA00109896,Q22962768,Presbytère (ancien),3,1977-12-29 ,
47.9025,-0.22444,castle,manor,PA00109765,Q13516811,Manoir dit Le Logis de Fontenay,,,fr:Logis de Fontenay
48.00889,0.47639,place_of_worship,christian,PA00109693,Q22962517,,3,1984-10-08 ,
48.11694,0.70333,place_of_worship,christian,PA00132711,Q22969365,Église Saint-Martin,3,1994-02-24 ,
47.89417,0.11042,castle,C17,PA72000026,Q15944555,Château du Gros Chesnay,3,2003-06-02 ,fr:Château du Gros Chesnay
47.93083,-0.00889,castle,,PA00109713,Q15944427,Château de la Sauvagère,3,1928-02-17 ,fr:Château de la Sauvagère
48.00972,-0.12972,castle,C15,PA00109779,Q2969054,Château de Coulennes,3,1977-09-12 ,fr:Château de Coulennes
47.69903,-0.07322,,C16,PA00109762,Q3373054,Pavillon carré,3,1926-12-09 ,fr:Pavillon carré (La Flèche)
48.26028,0.07611,castle,manor,PA72000013,Q22998571,Manoir de Combres,3,1999-02-03 ,
47.88861,-0.23583,,C14,PA00109662,Q3001007,Cour de Justice (ancienne) dénommée aussi Le Temple,2,1991-01-17 ,fr:Cour de justice d'Asnières-sur-Vègre
48.15194,0.73667,place_of_worship,christian,PA00109730,Q3582559,Église Saint-Martin-de-Tours,2,1995-10-12 ,fr:Église Saint-Martin-de-Tours de Courgenard
48.24278,0.64139,,C19,PA72000012,Q22998570,Tuilerie des Saules,3,1986-04-04 ,fr:Tuilerie des Saules
48.05383,0.52042,archaeological_site,megalith,PA00109744,Q3387399,Dolmen dit La Pierre couverte,2,1889 ,fr:Pierre couverte (Duneau)
48.05139,0.49,,C18,PA72000002,Q22998559,Logis de la Jatterie,3,1996-07-08 ,
47.961,-0.09,castle,manor,PA72000044,Q3286196,Manoir de Guiberne,3,2011-08-24 ,fr:Manoir de Guiberne
48.32222,0.33111,catholic,C17,PA00109907,Q22962781,Presbytère (ancien),3,1926-01-20 ,
48.09472,0.55694,castle,,PA00109966,Q22962858,Château des Roches,3,1984-06-27 ,
47.65917,0.5225,archaeological_site,megalith,PA00109737,Q3305867,Menhir,3,1984-02-13 ,fr:Menhir de Haute-Crane
47.85222,-0.30306,monastery,abbey,PA00109972,Q306131,Abbaye,2,1875 ,fr:Abbaye Saint-Pierre de Solesmes
48.18564,0.65375,building,,PA00109754,Q22962555,,3,1926-01-06 ,
48.07306,0.42861,castle,C17,PA00109777,Q22962562,Château de Lauresse,3,1970-03-02 ,
47.84333,-0.19903,tower,yes,PA00109899,Q15953368,Tour Saint-Pierre,3,1963-09-16 ,fr:Tour Saint-Pierre (Parcé-sur-Sarthe)
47.69147,0.42133,building,,PA00109708,Q3145515,Hôtel Guillot de la Poterie,3,1968-11-26 ,fr:Hôtel Guillot de la Poterie
48.35542,0.01583,place_of_worship,christian,PA00109768,Q20058508,,3,1927-12-22 ,fr:Église Saint-Pierre de Gesnes-le-Gandelin
48.17056,0.52611,place_of_worship,christian,PA00109689,Q22962496,,3,1939-12-07 ,
47.74028,-0.33806,,C15,PA72000039,Q13518312,Logis du Plessis-Roland,3,2008-07-29 ,fr:Logis du Plessis-Roland
47.92106,0.74328,,C19,PA00109931,Q15616907,Halles aux grains,3,1987-11-13 ,fr:Halles aux grains de Saint-Calais
48.25722,0.35611,castle,manor,PA72000004,Q22998563,Manoir de Verdigné,3,1997-12-23 ,
47.75717,0.4025,tower,yes,PA00109682,Q3532990,Tour,3,1926-01-06 ,fr:Tour (Beaumont-Pied-de-Bœuf)
48.31861,-0.03014,monastery,C15,PA00109973,Q21787607,Prieuré Saint-Martin (ancien),3,1927-11-14 ,fr:Prieuré Saint-Martin (Sougé-le-Ganelon)
48.00889,0.19756,,,PA00109866,Q22962741,Sol de maison à maison,3,1945-04-06 ,
47.86042,-0.27264,castle,manor,PA00109773,Q3286298,Manoir de Vrigné,2,1989-08-28 ,fr:Manoir de Vrigné
47.93917,-0.16444,place_of_worship,christian,PA00109702,Q3581605,Église de Villedieu (ancienne),3,1984-09-13 ,fr:Église Saint-Georges de Villedieu
48.00556,0.19472,,,PA00109874,Q22962750,Sol de maison à maison,3,1945-04-06 ,
48.2605,0.10833,yes,C13,PA00109904,Q22962777,Chapelle priorale Saint-Léger,3,1988-11-28 ,
47.80778,0.51306,castle,manor,PA00109955,Q3286398,Manoir dit Le Follet,3,1928-09-20 ,fr:Manoir du Follet
47.96583,-0.23306,,,PA00135558,Q15946085,Site archéologique du château de Brûlon,3,1995-11-02 ,fr:Château de Brûlon
48.16306,0.055,castle,manor,PA00109882,Q22962755,Manoir de la Corbinière,3,1984-12-28 ,
47.86639,0.72556,castle,manor,PA00109944,Q22962846,Manoir de la Béchuère,3,1979-12-27 ,
47.67508,0.48458,archaeological_site,megalith,PA00109738,Q3305915,Menhir dit de la Pierre Levée,2,1982-11-24 ,fr:Menhir de la Pierre Levée
47.95069,-0.01872,wayside_cross,C16,PA00109714,Q3580462,Croix (près de l'église d'Athenay),3,1928-02-17 ,fr:Église Notre-Dame d'Athenay
48.35528,0.04792,archaeological_site,fortification,PA00109769,Q22962559,Oppidum dit Camp de Saint-Evroult,,,
47.69692,0.41731,building,C19,PA72000005,Q3145579,Hôtel Maillard,3,1997-12-23 ,fr:Hôtel Maillard (Château-du-Loir)
47.74633,-0.15133,building,C14,PA00109732,Q3279456,Maison dite de Malicorne,3,1978-08-04 ,fr:Maison de Malicorne
48.32264,0.15056,place_of_worship,christian,PA00109920,Q16008532,,2,1914-03-27 ,fr:Église Saint-Hermès de Rouessé-Fontaine
48.00722,0.19453,,,PA00109873,Q22962749,Sol de maison à maison,3,1945-04-06 ,
48.08153,-0.10231,castle,C15,PA00109961,Q1851987,Château de Sourches,2,1947-04-11 ,fr:Château de Sourches
48.05986,0.52369,archaeological_site,megalith,PA00109746,Q3384990,Menhir dit La Pierre Fiche,2,1889 ,fr:Pierre Fiche (Duneau)
48.35139,0.37,building,C17,PA00109797,Q22962567,Hôtel d'Espagne,3,1988-10-24 ,
47.69333,0.56972,place_of_worship,christian,PA00109683,Q3583608,,3,1950-09-19 ,fr:Église Saint-Pierre-et-Saint-Paul de Beaumont-sur-Dême
48.18528,0.00131,castle,C17,PA00109985,Q22962869,,2,1978-02-14 ,
48.18667,0.65194,building,C15,PA00109756,Q22962558,,3,1929-12-08 ,
47.89194,-0.23333,castle,C17,PA00109994,Q2970080,Château de Moulinvieux,3,1989-12-14 ,fr:Château de Moulinvieux
48.32278,0.15222,monastery,C15,PA00109921,Q22962800,Prieuré Saint-Augustin (ancien),3,1974-04-19 ,
48.00778,0.19572,,,PA00109853,Q22962618,Sol de maison à maison de la Cour d'Assé,3,1945-04-06 ,
48.32167,-0.00639,castle,manor,PA00109665,Q22962474,Manoir de l'Echenay,3,1969-04-30 ,
48.01417,0.02639,castle,,PA00109727,Q2969052,Château de Coulans,3,1980-04-10 ,fr:Château de Coulans
47.88917,-0.235,place_of_worship,christian,PA00109663,Q3581761,,2,1979-07-27 ,fr:Église Saint-Hilaire d'Asnières-sur-Vègre
48.00694,0.19583,,,PA00109867,Q22962742,Sol de maison à maison,3,1945-04-06 ,
48.05417,-0.03,castle,manor,PA72000027,Q3286323,Manoir de la Danière,3,2003-09-05 ,fr:Manoir de la Danière
48.00583,0.19506,,,PA00109868,Q22962743,Sol de maison à maison,3,1945-04-06 ,
47.82861,-0.18722,castle,manor,PA00109898,Q3286269,Manoir de Rousson,3,1984-05-30 ,fr:Manoir de Rousson
48.00833,0.19706,,,PA00109864,Q22962738,Sol de maison à maison,3,1945-04-06 ,
48.04611,0.41806,bridge,C15,PA00109884,Q21619532,Pont sur l'Huisne,3,1927-03-26 ,fr:Pont romain (Montfort-le-Gesnois)
48.23681,0.62375,place_of_worship,christian,PA00109915,Q22962790,,3,1927-02-22 ,
47.92722,0.01639,castle,C17,PA00109780,Q2970985,Château de Villaines,3,1984-09-13 ,fr:Château de Villaines
48.24083,0.26944,monastery,C11,PA00109733,Q22962543,Prieuré de Mayanne,2,2013-12-03 ,
47.81,0.10583,monastery,,PA00110001,Q15953162,Prieuré bénédictin Sainte-Marie-Madeleine (ancien),3,1989-07-24 ,fr:Prieuré Sainte-Marie-Madeleine d'Oizé
47.90069,0.63111,place_of_worship,christian,PA00109748,Q22962552,,3,1926-01-06 ,fr:Église Saint-Martin d'Évaillé
48.105278,0.583056,place_of_worship,christian,PA00109967,Q22962859,,3,1926-12-09 ,
48.05417,-0.22639,yes,C12,PA00109711,Q334372,Chapelle d'Etival,3,1973-11-07 ,fr:Abbaye d'Étival-en-Charnie
47.93226,-0.34389,,,PA00109668,Q2935315,Camp retranché (éperon barré),2,1976-07-08 ,fr:Camp retranché d'Auvers-le-Hamon
48.18597,0.65264,building,C17,PA00125652,Q22969090,Hôtel Courtin de Torsay,3,1993-12-20 ,
48.17278,0.24639,place_of_worship,christian,PA00109949,Q15953862,,2,1975-07-28 ,fr:Église Saint-Médard de Saint-Mars-sous-Ballon
47.94833,-0.22361,place_of_worship,christian,PA00109721,Q3580534,Église Notre-Dame,2,1912-12-11 ,fr:Église Notre-Dame de Chevillé
48.3525,0.29139,place_of_worship,christian,PA00109987,Q22962874,,2,1976-02-04 ,
48.28083,0.02097,place_of_worship,christian,PA00109767,Q19306386,Église à l'exception des deux chapelles modernes de l'abside,2,1912-12-11 ,fr:Église Notre-Dame de Fresnay-sur-Sarthe
48.27361,0.44694,place_of_worship,christian,PA00109700,Q22962522,,3,1927-12-22 ,
47.86667,-0.21194,castle,manor,PA00109674,Q3286347,Manoir de la Perrine de Cry,3,1926-01-06 ,fr:Manoir de la Perrine de Cry
48.05753,0.18861,yes,C14,PA00109960,Q22962856,Chapelle des Etrichets,3,1978-09-07 ,
47.96736,-0.13736,place_of_worship,christian,PA00109935,Q3581206,Église paroissiale Saint-Christophe,2,1997-12-15 ,fr:Église Saint-Christophe de Saint-Christophe-en-Champagne
48.28103,0.01981,,C13,PA72000020,Q22998574,La Cave du Lion,3,2002-06-14 ,
48.21944,0.63667,place_of_worship,christian,PA72000029,Q22998577,Église Saint-Martin,3,2004-03-05 ,
47.90083,-0.40417,bridge,,PA00109671,Q3397567,"Pont muletier du moulin Fresnay (également sur commune de Beaumont-Pied-de-Boeuf, dans la Mayenne)",3,1984-12-28 ,fr:Pont muletier du moulin Fresnay
48.06556,0.38917,place_of_worship,christian,PA00109883,Q22962758,Église de Saussay,3,1973-11-13 ,
48.00944,0.19681,,,PA00109855,Q22962640,Sol de maison à maison,3,1945-04-06 ,
47.89222,-0.04917,castle,C15,PA00109749,Q5118857,Château de Vaulogé,3,1992-06-23 ,fr:Château de Vaulogé
48.08222,0.62972,place_of_worship,christian,PA00109690,Q22962500,,3,1927-12-22 ,
47.72944,-0.21972,castle,C16,PA00132710,Q2971494,Château des Gringuenières,3,1994-06-14 ,fr:Château des Gringuenières
47.80639,0.46583,castle,C16,PA00109963,Q2971589,Château des Etangs (ancien),3,1988-10-03 ,fr:Château des Étangs
47.90097,0.68875,place_of_worship,christian,PA00109933,Q22962819,,3,1926-02-16 ,
48.28167,0.01778,castle,C14,PA00109766,Q20898661,Château (ancien),3,1926-12-09 ,fr:Château de Fresnay-sur-Sarthe
48.0075,0.19383,,,PA00109865,Q22962739,Sol de maison à maison,3,1945-04-06 ,
48.18567,0.65342,fountain,yes,PA00109996,Q22962876,Fontaine Carnot,3,1989-09-11 ,
48.0075,0.19514,,,PA00109871,Q22962746,Sol de maison à maison,3,1945-04-06 ,
47.71028,0.475,yes,C11,PA00109764,Q15945270,Chapelle Sainte-Cécile,2,1984-12-21 ,fr:Chapelle Sainte-Cécile de Flée
48.19972,0.02528,place_of_worship,christian,PA00109968,Q16008514,,2,1912-12-17 ,fr:Église Notre-Dame de Ségrie
47.61278,0.33833,place_of_worship,christian,PA00109717,Q15953771,,2,1963-02-22 ,fr:Église Saint-Martin de Tours de Chenu
47.76639,-0.32472,place_of_worship,christian,PA00109914,Q15953913,,3,1926-12-09 ,fr:Église Saint-Pierre de Précigné
47.83806,-0.33278,castle,C15,PA00109924,Q2970473,,,,fr:Château de Sablé
47.93778,0.36542,place_of_worship,christian,PA00109903,Q15953521,,3,1984-07-16 ,fr:Église Notre-Dame-de-l'Assomption de Parigné-l'Évêque
48.32464,0.305,place_of_worship,christian,PA00132774,Q22975603,Église de Montrenault,3,1994-11-08 ,
48.12972,0.43611,castle,manor,PA72000003,Q22998560,Manoir du Bois-Doublet,3,1996-12-04 ,
45.35861,6.30056,place_of_worship,christian,PA00118244,Q19836252,,2,1939-08-23 ,fr:Collégiale Saint-Marcel de La Chambre
45.49944,5.72889,castle,C19,PA00118291,Q22968572,Château de Saint-Béron,3,1987-02-19 ,
45.3107,6.94036,,,PA00132955,Q22975798,Chapelles et pont,3,1994-06-07 ,
45.65172,5.86471,castle,C13,PA00118216,Q2968004,Château de Thomas de Savoie (ruines),2,1983-03-21 ,fr:Château du Bourget
45.68861,5.91472,building,,PA00118171,Q17630209,Hôtel de ville (ancien château des Marquis d'Aix),,,fr:Hôtel de ville d'Aix-les-Bains
45.20833,6.73556,,C19,PA00118192,Q22968396,Forts de l'Esseillon : Redoute Marie-Thérèse,2,1991-12-30 ,fr:Barrière de l'Esseillon
45.564699,5.91015,,,PA00118235,Q22968426,Hôtel-Dieu (ancien),2,1900-02-16 ,
45.564727,5.920423,building,C17,PA00118238,Q22968428,Hôtel de Montjoie,2,1984-12-28 ,
45.68806,5.91472,,C19,PA73000014,Q17636368,Parc thermal,3,2008-04-23 ,fr:Parc floral des Thermes
45.479485,6.456897,,,PA00118157,Q22968369,Colonne féodale,3,1940-11-23 ,
45.67242,6.39734,building,C14,PA00118180,Q22968385,Maison à tourelles,3,1928-09-08 ,
